"No.","Time","Source","Destination","Protocol","Length","Info"
"194","18.199815","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=3973, Time=1672320"
"195","18.218121","192.168.10.41","192.168.10.40","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xBEE0F2ED, Seq=4598, Time=1881100"
"196","18.219824","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=3974, Time=1672480"
"197","18.238123","192.168.10.41","192.168.10.40","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xBEE0F2ED, Seq=4599, Time=1881260"
"198","18.239823","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=3975, Time=1672640"
"199","18.258340","192.168.10.41","192.168.10.40","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xBEE0F2ED, Seq=4600, Time=1881420"
"200","18.259921","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=3976, Time=1672800"
"201","18.278718","192.168.10.41","192.168.10.40","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xBEE0F2ED, Seq=4601, Time=1881580"
"202","18.279891","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=3977, Time=1672960"
"203","18.298135","192.168.10.41","192.168.10.40","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xBEE0F2ED, Seq=4602, Time=1881740"
"204","18.299824","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=3978, Time=1673120"
"205","18.318118","192.168.10.41","192.168.10.40","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xBEE0F2ED, Seq=4603, Time=1881900"
"206","18.319832","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=3979, Time=1673280"
"207","18.338090","192.168.10.41","192.168.10.40","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xBEE0F2ED, Seq=4604, Time=1882060"
"208","18.339831","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=3980, Time=1673440"
"209","18.358102","192.168.10.41","192.168.10.40","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xBEE0F2ED, Seq=4605, Time=1882220"
"210","18.359887","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=3981, Time=1673600"
"211","18.379727","192.168.10.41","192.168.10.40","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xBEE0F2ED, Seq=4606, Time=1882380"
"212","18.379870","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=3982, Time=1673760"
"213","18.398141","192.168.10.41","192.168.10.40","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xBEE0F2ED, Seq=4607, Time=1882540"
"214","18.401663","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=3983, Time=1673920"
"215","18.418127","192.168.10.41","192.168.10.40","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xBEE0F2ED, Seq=4608, Time=1882700"
"216","18.419836","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=3984, Time=1674080"
"217","18.438155","192.168.10.41","192.168.10.40","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xBEE0F2ED, Seq=4609, Time=1882860"
"218","18.439857","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=3985, Time=1674240"
"219","18.458137","192.168.10.41","192.168.10.40","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xBEE0F2ED, Seq=4610, Time=1883020"
"220","18.459851","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=3986, Time=1674400"
"221","18.478308","192.168.10.41","192.168.10.40","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xBEE0F2ED, Seq=4611, Time=1883180"
"222","18.479911","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=3987, Time=1674560"
"223","18.498131","192.168.10.41","192.168.10.40","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xBEE0F2ED, Seq=4612, Time=1883340"
"224","18.499846","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=3988, Time=1674720"
"225","18.518165","192.168.10.41","192.168.10.40","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xBEE0F2ED, Seq=4613, Time=1883500"
"226","18.519841","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=3989, Time=1674880"
"227","18.538141","192.168.10.41","192.168.10.40","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xBEE0F2ED, Seq=4614, Time=1883660"
"228","18.539844","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=3990, Time=1675040"
"229","18.558131","192.168.10.41","192.168.10.40","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xBEE0F2ED, Seq=4615, Time=1883820"
"230","18.559852","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=3991, Time=1675200"
"231","18.578329","192.168.10.41","192.168.10.40","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xBEE0F2ED, Seq=4616, Time=1883980"
"232","18.579981","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=3992, Time=1675360"
"233","18.599874","192.168.10.41","192.168.10.40","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xBEE0F2ED, Seq=4617, Time=1884140"
"234","18.599895","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=3993, Time=1675520"
"235","18.618275","192.168.10.41","192.168.10.40","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xBEE0F2ED, Seq=4618, Time=1884300"
"236","18.620362","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=3994, Time=1675680"
"237","18.639936","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=3995, Time=1675840"
"238","18.659918","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=3996, Time=1676000"
"239","18.679943","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=3997, Time=1676160"
"240","18.699919","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=3998, Time=1676320"
"241","18.719916","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=3999, Time=1676480"
"242","18.740229","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4000, Time=1676640"
"243","18.759922","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4001, Time=1676800"
"244","18.779917","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4002, Time=1676960"
"245","18.799919","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4003, Time=1677120"
"246","18.819913","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4004, Time=1677280"
"247","18.839924","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4005, Time=1677440"
"248","18.859931","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4006, Time=1677600"
"249","18.879926","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4007, Time=1677760"
"250","18.899929","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4008, Time=1677920"
"251","18.919890","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4009, Time=1678080"
"252","18.939971","192.168.10.40","192.168.10.41","SRTCP","226","Sender Report   "
"253","18.940111","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4010, Time=1678240"
"254","18.959902","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4011, Time=1678400"
"255","18.979892","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4012, Time=1678560"
"256","18.999935","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4013, Time=1678720"
"257","19.019932","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4014, Time=1678880"
"258","19.039923","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4015, Time=1679040"
"259","19.061527","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4016, Time=1679200"
"260","19.079949","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4017, Time=1679360"
"261","19.099984","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4018, Time=1679520"
"262","19.119937","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4019, Time=1679680"
"263","19.139965","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4020, Time=1679840"
"264","19.159947","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4021, Time=1680000"
"265","19.179945","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4022, Time=1680160"
"266","19.199957","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4023, Time=1680320"
"267","19.219961","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4024, Time=1680480"
"268","19.239981","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4025, Time=1680640"
"269","19.259966","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4026, Time=1680800"
"270","19.281534","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4027, Time=1680960"
"271","19.299929","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4028, Time=1681120"
"272","19.319946","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4029, Time=1681280"
"273","19.339958","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4030, Time=1681440"
"274","19.359964","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4031, Time=1681600"
"275","19.379966","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4032, Time=1681760"
"276","19.399958","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4033, Time=1681920"
"277","19.419959","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4034, Time=1682080"
"278","19.439963","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4035, Time=1682240"
"279","19.459966","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4036, Time=1682400"
"280","19.479960","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4037, Time=1682560"
"281","19.499993","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4038, Time=1682720"
"282","19.519986","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4039, Time=1682880"
"283","19.539982","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4040, Time=1683040"
"284","19.559975","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4041, Time=1683200"
"285","19.579978","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4042, Time=1683360"
"286","19.599989","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4043, Time=1683520"
"287","19.619971","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4044, Time=1683680"
"288","19.639978","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4045, Time=1683840"
"289","19.659966","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4046, Time=1684000"
"290","19.679971","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4047, Time=1684160"
"291","19.699965","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4048, Time=1684320"
"292","19.721432","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4049, Time=1684480"
"293","19.739964","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4050, Time=1684640"
"294","19.760010","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4051, Time=1684800"
"295","19.779982","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4052, Time=1684960"
"296","19.799981","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4053, Time=1685120"
"297","19.819975","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4054, Time=1685280"
"298","19.840014","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4055, Time=1685440"
"299","19.859983","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4056, Time=1685600"
"300","19.879981","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4057, Time=1685760"
"301","19.899984","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4058, Time=1685920"
"302","19.919959","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4059, Time=1686080"
"303","19.941441","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4060, Time=1686240"
"304","19.960001","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4061, Time=1686400"
"305","19.980006","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4062, Time=1686560"
"306","20.000005","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4063, Time=1686720"
"307","20.019999","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4064, Time=1686880"
"308","20.039998","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4065, Time=1687040"
"309","20.059994","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4066, Time=1687200"
"310","20.079997","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4067, Time=1687360"
"311","20.099988","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4068, Time=1687520"
"312","20.119992","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4069, Time=1687680"
"313","20.139990","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4070, Time=1687840"
"314","20.160015","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4071, Time=1688000"
"315","20.179994","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4072, Time=1688160"
"316","20.200020","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4073, Time=1688320"
"317","20.220016","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4074, Time=1688480"
"318","20.240089","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4075, Time=1688640"
"319","20.260032","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4076, Time=1688800"
"320","20.280025","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4077, Time=1688960"
"321","20.300015","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4078, Time=1689120"
"322","20.321019","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4079, Time=1689280"
"323","20.340046","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4080, Time=1689440"
"324","20.360014","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4081, Time=1689600"
"325","20.381475","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4082, Time=1689760"
"326","20.400009","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4083, Time=1689920"
"327","20.420061","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4084, Time=1690080"
"328","20.440036","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4085, Time=1690240"
"329","20.460019","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4086, Time=1690400"
"330","20.480055","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4087, Time=1690560"
"331","20.500048","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4088, Time=1690720"
"332","20.520030","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4089, Time=1690880"
"333","20.540028","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4090, Time=1691040"
"334","20.560057","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4091, Time=1691200"
"335","20.580027","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4092, Time=1691360"
"336","20.601488","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4093, Time=1691520"
"337","20.620024","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4094, Time=1691680"
"338","20.640059","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4095, Time=1691840"
"339","20.660063","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4096, Time=1692000"
"340","20.680040","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4097, Time=1692160"
"341","20.700051","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4098, Time=1692320"
"342","20.720053","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4099, Time=1692480"
"343","20.740053","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4100, Time=1692640"
"344","20.760056","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4101, Time=1692800"
"345","20.780142","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4102, Time=1692960"
"346","20.800040","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4103, Time=1693120"
"347","20.820062","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4104, Time=1693280"
"348","20.840064","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4105, Time=1693440"
"349","20.860060","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4106, Time=1693600"
"350","20.880057","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4107, Time=1693760"
"351","20.900056","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4108, Time=1693920"
"352","20.920064","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4109, Time=1694080"
"353","20.940066","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4110, Time=1694240"
"354","20.960059","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4111, Time=1694400"
"355","20.980081","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4112, Time=1694560"
"356","21.000135","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4113, Time=1694720"
"357","21.020066","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4114, Time=1694880"
"358","21.041581","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4115, Time=1695040"
"359","21.060076","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4116, Time=1695200"
"360","21.080079","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4117, Time=1695360"
"361","21.100069","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4118, Time=1695520"
"362","21.118358","192.168.10.41","192.168.10.40","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xBEE0F2ED, Seq=4743, Time=1904300"
"363","21.120053","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4119, Time=1695680"
"364","21.138356","192.168.10.41","192.168.10.40","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xBEE0F2ED, Seq=4744, Time=1904460"
"365","21.140082","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4120, Time=1695840"
"366","21.158355","192.168.10.41","192.168.10.40","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xBEE0F2ED, Seq=4745, Time=1904620"
"367","21.160021","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4121, Time=1696000"
"368","21.178335","192.168.10.41","192.168.10.40","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xBEE0F2ED, Seq=4746, Time=1904780"
"369","21.180016","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4122, Time=1696160"
"370","21.198513","192.168.10.41","192.168.10.40","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xBEE0F2ED, Seq=4747, Time=1904940"
"371","21.200123","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4123, Time=1696320"
"372","21.218944","192.168.10.41","192.168.10.40","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xBEE0F2ED, Seq=4748, Time=1905100"
"373","21.220164","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4124, Time=1696480"
"374","21.239138","192.168.10.41","192.168.10.40","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xBEE0F2ED, Seq=4749, Time=1905260"
"375","21.240108","192.168.10.40","192.168.10.41","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xB72A7104, Seq=4125, Time=1696640"
"376","21.258358","192.168.10.41","192.168.10.40","SRTP","218","PT=ITU-T G.711 PCMU, SSRC=0xBEE0F2ED, Seq=4750, Time=1905420"
