"No.","Time","Source","Destination","Protocol","Length","Info"
"1038","92.009295","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53237, Time=767239927"
"1039","92.029320","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63026, Time=3931214841"
"1040","92.039270","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53238, Time=767240167"
"1041","92.059321","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63027, Time=3931215081"
"1042","92.069273","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53239, Time=767240407"
"1043","92.089333","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63028, Time=3931215321"
"1044","92.099278","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53240, Time=767240647"
"1045","92.119339","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63029, Time=3931215561"
"1046","92.149333","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63030, Time=3931215801"
"1047","92.159280","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53242, Time=767241127"
"1048","92.179313","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63031, Time=3931216041"
"1049","92.189271","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53243, Time=767241367"
"1050","92.209309","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63032, Time=3931216281"
"1051","92.219272","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53244, Time=767241607"
"1052","92.239322","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63033, Time=3931216521"
"1053","92.249274","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53245, Time=767241847"
"1054","92.269334","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63034, Time=3931216761"
"1055","92.279284","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53246, Time=767242087"
"1056","92.299319","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63035, Time=3931217001"
"1057","92.309285","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53247, Time=767242327"
"1058","92.329319","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63036, Time=3931217241"
"1059","92.339289","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53248, Time=767242567"
"1060","92.359321","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63037, Time=3931217481"
"1061","92.369283","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53249, Time=767242807"
"1062","92.389318","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63038, Time=3931217721"
"1063","92.399287","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53250, Time=767243047"
"1064","92.419329","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63039, Time=3931217961"
"1065","92.429287","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53251, Time=767243287"
"1066","92.449324","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63040, Time=3931218201"
"1067","92.459291","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53252, Time=767243527"
"1068","92.479323","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63041, Time=3931218441"
"1069","92.489297","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53253, Time=767243767"
"1070","92.509325","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63042, Time=3931218681"
"1071","92.519304","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53254, Time=767244007"
"1072","92.539331","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63043, Time=3931218921"
"1073","92.549293","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53255, Time=767244247"
"1074","92.569338","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63044, Time=3931219161"
"1075","92.579290","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53256, Time=767244487"
"1076","92.599325","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63045, Time=3931219401"
"1077","92.609304","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53257, Time=767244727"
"1078","92.629343","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63046, Time=3931219641"
"1079","92.639298","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53258, Time=767244967"
"1080","92.659345","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63047, Time=3931219881"
"1081","92.669295","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53259, Time=767245207"
"1082","92.689332","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63048, Time=3931220121"
"1083","92.699308","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53260, Time=767245447"
"1084","92.719332","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63049, Time=3931220361"
"1085","92.729315","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53261, Time=767245687"
"1086","92.749334","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63050, Time=3931220601"
"1087","92.759302","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53262, Time=767245927"
"1088","92.779351","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63051, Time=3931220841"
"1089","92.789317","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53263, Time=767246167"
"1090","92.809339","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63052, Time=3931221081"
"1091","92.819305","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53264, Time=767246407"
"1092","92.839347","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63053, Time=3931221321"
"1093","92.849302","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53265, Time=767246647"
"1094","92.869338","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63054, Time=3931221561"
"1095","92.879323","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53266, Time=767246887"
"1096","92.899356","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63055, Time=3931221801"
"1097","92.909321","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53267, Time=767247127"
"1098","92.929351","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63056, Time=3931222041"
"1099","92.939318","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53268, Time=767247367"
"1100","92.959373","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63057, Time=3931222281"
"1101","92.969332","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53269, Time=767247607"
"1102","92.989373","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63058, Time=3931222521"
"1103","92.999312","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53270, Time=767247847"
"1104","93.019371","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63059, Time=3931222761"
"1105","93.029332","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53271, Time=767248087"
"1106","93.049350","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63060, Time=3931223001"
"1107","93.059331","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53272, Time=767248327"
"1108","93.079375","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63061, Time=3931223241"
"1109","93.089319","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53273, Time=767248567"
"1110","93.109365","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63062, Time=3931223481"
"1111","93.119313","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53274, Time=767248807"
"1112","93.139354","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63063, Time=3931223721"
"1113","93.149325","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53275, Time=767249047"
"1114","93.169355","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63064, Time=3931223961"
"1115","93.179324","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53276, Time=767249287"
"1116","93.199355","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63065, Time=3931224201"
"1117","93.209324","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53277, Time=767249527"
"1118","93.229365","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63066, Time=3931224441"
"1119","93.239324","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53278, Time=767249767"
"1120","93.259372","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63067, Time=3931224681"
"1121","93.269333","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53279, Time=767250007"
"1122","93.289379","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63068, Time=3931224921"
"1123","93.299324","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53280, Time=767250247"
"1124","93.319374","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63069, Time=3931225161"
"1125","93.329331","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53281, Time=767250487"
"1126","93.349364","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63070, Time=3931225401"
"1127","93.359331","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53282, Time=767250727"
"1128","93.379371","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63071, Time=3931225641"
"1129","93.389327","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53283, Time=767250967"
"1130","93.409373","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63072, Time=3931225881"
"1131","93.419334","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53284, Time=767251207"
"1132","93.439371","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63073, Time=3931226121"
"1133","93.449333","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53285, Time=767251447"
"1134","93.469367","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63074, Time=3931226361"
"1135","93.479334","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53286, Time=767251687"
"1136","93.499371","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63075, Time=3931226601"
"1137","93.509350","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53287, Time=767251927"
"1138","93.529399","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63076, Time=3931226841"
"1139","93.539348","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53288, Time=767252167"
"1140","93.559387","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63077, Time=3931227081"
"1141","93.569338","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53289, Time=767252407"
"1142","93.589397","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63078, Time=3931227321"
"1143","93.599350","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53290, Time=767252647"
"1144","93.619420","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63079, Time=3931227561"
"1145","93.629362","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53291, Time=767252887"
"1146","93.649381","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63080, Time=3931227801"
"1147","93.659343","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53292, Time=767253127"
"1148","93.679382","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63081, Time=3931228041"
"1149","93.689339","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53293, Time=767253367"
"1150","93.709388","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63082, Time=3931228281"
"1151","93.719347","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53294, Time=767253607"
"1152","93.739384","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63083, Time=3931228521"
"1153","93.749347","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53295, Time=767253847"
"1154","93.769393","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63084, Time=3931228761"
"1155","93.779348","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53296, Time=767254087"
"1156","93.799385","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63085, Time=3931229001"
"1157","93.809357","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53297, Time=767254327"
"1158","93.829400","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63086, Time=3931229241"
"1159","93.839354","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53298, Time=767254567"
"1160","93.859393","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63087, Time=3931229481"
"1161","93.869355","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53299, Time=767254807"
"1162","93.889394","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63088, Time=3931229721"
"1163","93.899374","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53300, Time=767255047"
"1164","93.919404","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63089, Time=3931229961"
"1165","93.929365","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53301, Time=767255287"
"1166","93.949391","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63090, Time=3931230201"
"1167","93.959358","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53302, Time=767255527"
"1168","93.979398","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63091, Time=3931230441"
"1169","93.989358","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53303, Time=767255767"
"1170","94.009397","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63092, Time=3931230681"
"1171","94.019387","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53304, Time=767256007"
"1172","94.039416","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63093, Time=3931230921"
"1173","94.049356","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53305, Time=767256247"
"1174","94.069410","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63094, Time=3931231161"
"1175","94.079360","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53306, Time=767256487"
"1176","94.099424","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63095, Time=3931231401"
"1177","94.109363","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53307, Time=767256727"
"1178","94.129402","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63096, Time=3931231641"
"1179","94.139366","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53308, Time=767256967"
"1180","94.159402","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63097, Time=3931231881"
"1181","94.169365","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53309, Time=767257207"
"1182","94.189401","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63098, Time=3931232121"
"1183","94.199400","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53310, Time=767257447"
"1184","94.219419","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63099, Time=3931232361"
"1185","94.229380","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53311, Time=767257687"
"1186","94.249402","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63100, Time=3931232601"
"1187","94.259371","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53312, Time=767257927"
"1188","94.279419","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63101, Time=3931232841"
"1189","94.289374","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53313, Time=767258167"
"1190","94.309417","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63102, Time=3931233081"
"1191","94.319382","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53314, Time=767258407"
"1192","94.339411","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63103, Time=3931233321"
"1193","94.349380","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53315, Time=767258647"
"1194","94.369411","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63104, Time=3931233561"
"1195","94.379390","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53316, Time=767258887"
"1196","94.399412","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63105, Time=3931233801"
"1197","94.409387","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53317, Time=767259127"
"1198","94.429435","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63106, Time=3931234041"
"1199","94.439395","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53318, Time=767259367"
"1200","94.459443","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63107, Time=3931234281"
"1201","94.489436","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63108, Time=3931234521"
"1202","94.499380","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53320, Time=767259847"
"1203","94.519430","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63109, Time=3931234761"
"1204","94.529396","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53321, Time=767260087"
"1205","94.549420","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63110, Time=3931235001"
"1206","94.559392","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53322, Time=767260327"
"1207","94.579419","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63111, Time=3931235241"
"1208","94.589389","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53323, Time=767260567"
"1209","94.609421","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63112, Time=3931235481"
"1210","94.619388","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53324, Time=767260807"
"1211","94.639433","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63113, Time=3931235721"
"1212","94.649391","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53325, Time=767261047"
"1213","94.669423","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63114, Time=3931235961"
"1214","94.679392","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53326, Time=767261287"
"1215","94.699425","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63115, Time=3931236201"
"1216","94.709417","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53327, Time=767261527"
"1217","94.729428","192.168.105.172","192.168.105.110","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x5711BF84, Seq=63116, Time=3931236441"
"1218","94.739396","192.168.105.110","192.168.105.172","RTP","294","PT=ITU-T G.711 PCMA, SSRC=0x9A7B5382, Seq=53328, Time=767261767"
